RUN	Optum.Framework.OptumSim	optumsim	1623783828545	Optum.Framework.OptumSim-SIMULATION_1_1:SIMULATION_2_1:SIMULATION_3_1:Iterations_1	3.5.1
USER	Users_1	START	1623783829925
REQUEST	Scen_1,Login	BasePage	1623783829944	1623783830222	OK	 
REQUEST	Scen_1,Login	BasePage_1	1623783830240	1623783830332	OK	 
REQUEST	Scen_1,Login	BasePage_2	1623783830340	1623783830404	OK	 
REQUEST	Scen_1,Login	BasePage_3	1623783830405	1623783830471	OK	 
REQUEST	Scen_1,Login	BasePage_4	1623783830473	1623783830538	OK	 
REQUEST	Scen_1,Login	BasePage_5	1623783830539	1623783832691	OK	 
GROUP	Scen_1,Login	1623783829929	1623783832693	2717	OK
REQUEST	Scen_1,SearchByActiveMember	Select_SearchByActiveMember	1623783833697	1623783833816	OK	 
GROUP	Scen_1,SearchByActiveMember	1623783833697	1623783833817	119	OK
REQUEST	Scen_1,SearchName_Name	Search_1	1623783835576	1623783836778	OK	 
REQUEST	Scen_1,SearchName_Name	Search_503328028	1623783836785	1623783837699	OK	 
GROUP	Scen_1,SearchName_Name	1623783835575	1623783837700	2116	OK
REQUEST	Scen_1,S_503328028	Select_Smith	1623783838974	1623783839063	OK	 
REQUEST	Scen_1,S_503328028	request_1	1623783839067	1623783841087	OK	 
REQUEST	Scen_1,S_503328028	request_503328028	1623783841089	1623783844179	OK	 
GROUP	Scen_1,S_503328028	1623783838973	1623783844180	5199	OK
REQUEST	Scen_1,DrillDown_Smith	68946	1623783846081	1623783846530	OK	 
GROUP	Scen_1,DrillDown_Smith	1623783846079	1623783846531	449	OK
GROUP	Scen_1	1623783829928	1623783848122	10600	OK
USER	Users_1	END	1623783848125
