RUN	ocmlogin	ocmlogin	1630420914029	 	3.5.1
USER	ocmlogin	START	1630420917519
REQUEST		Authenticate	1630420917547	1630420919150	OK	 
REQUEST		request_0	1630420919177	1630420924620	OK	 
REQUEST		request_1	1630420924623	1630420924694	OK	 
REQUEST		request_2	1630420924700	1630420925177	OK	 
REQUEST		request_2 Redirect 1	1630420925182	1630420925281	OK	 
REQUEST		request_2 Redirect 2	1630420925283	1630420925389	OK	 
REQUEST		UHG_Header_Logo.png	1630420925455	1630420925790	OK	 
REQUEST		common.css	1630420925455	1630420925799	OK	 
REQUEST		common.js	1630420925456	1630420926177	OK	 
REQUEST		msidpassword.js	1630420925456	1630420926536	OK	 
REQUEST		bootstrap.min.css	1630420925454	1630420934427	OK	 
REQUEST		request_3	1630420934436	1630420935017	OK	 
REQUEST		webapis-rtc-peer-connection.min.js	1630420947350	1630420960018	OK	 
REQUEST		zone-patch-user-media.js	1630420947351	1630420960025	OK	 
REQUEST		global-this	1630420947422	1630420960032	OK	 
REQUEST		runtime.min.js	1630420947351	1630420960091	OK	 
REQUEST		amd.min.js	1630420960021	1630420960094	OK	 
REQUEST		system.min.js	1630420947352	1630420960098	OK	 
REQUEST		named-exports.min.js	1630420960026	1630420960101	OK	 
REQUEST		global-this	1630420960033	1630420960103	OK	 
REQUEST		global-this	1630420960104	1630420960185	OK	 
REQUEST		import-map-overrides.js	1630420947352	1630420960313	OK	 
REQUEST		zone.min.js	1630420947282	1630420960322	OK	 
REQUEST		icon?family=Material+Icons	1630420935202	1630420960371	OK	 
REQUEST		css2?family=Roboto:wght@300;400;500&display=swap	1630420935114	1630420960432	OK	 
REQUEST		popper.min.js	1630420947353	1630420960469	OK	 
REQUEST		bootstrap.min.js	1630420935203	1630420960784	OK	 
REQUEST		jquery-3.3.1.slim.min.js	1630420935026	1630420960900	OK	 
REQUEST		jquery-2.2.4.min.js	1630420935113	1630420960932	OK	 
REQUEST		minified.min.js	1630420960092	1630420960975	OK	 
REQUEST		d3.v3.min.js	1630420950694	1630420961126	OK	 
REQUEST		omni-chat-widget.css	1630420950693	1630420965914	OK	 
REQUEST		omni-chat-widget.js	1630420950692	1630420966690	OK	 
REQUEST		omni-chat-widget-settings.js	1630420948505	1630420969850	KO	i.n.h.s.SslHandshakeTimeoutException: handshake timed out after 10000ms
REQUEST		request_4	1630420969854	1630420970549	OK	 
REQUEST		request_5	1630420970550	1630420970700	OK	 
REQUEST		request_6	1630420970701	1630420971437	OK	 
REQUEST		request_7	1630420971441	1630420971893	OK	 
REQUEST		request_8	1630420971895	1630420971963	OK	 
REQUEST		request_9	1630420971964	1630420972574	OK	 
REQUEST		request_10	1630420972576	1630420973020	OK	 
REQUEST		request_11	1630420973021	1630420973116	OK	 
REQUEST		request_12	1630420973117	1630420973189	OK	 
REQUEST		request_13	1630420973191	1630420973391	OK	 
REQUEST		request_14	1630420973393	1630420973537	OK	 
REQUEST		request_15	1630420973539	1630420973704	OK	 
REQUEST		request_16	1630420973707	1630420973779	OK	 
REQUEST		request_18	1630420973780	1630420973969	OK	 
REQUEST		request_19	1630420973970	1630420974932	OK	 
REQUEST		request_20	1630420974937	1630420975028	OK	 
REQUEST		request_21	1630420975029	1630420975288	OK	 
REQUEST		request_22	1630420975290	1630420977638	OK	 
REQUEST		request_23	1630420977639	1630420985400	OK	 
REQUEST		request_24	1630420985401	1630420985671	OK	 
REQUEST		request_25	1630420985673	1630420985949	OK	 
REQUEST		request_26	1630420985950	1630420996682	OK	 
REQUEST		request_27	1630420996727	1630420996826	OK	 
REQUEST		request_28	1630420996829	1630421004401	OK	 
REQUEST		request_29	1630421004402	1630421004871	OK	 
REQUEST		request_30	1630421004873	1630421022642	OK	 
REQUEST		request_31	1630421022644	1630421022718	OK	 
REQUEST		request_32	1630421022723	1630421023331	OK	 
REQUEST		request_33	1630421023333	1630421024213	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST		request_34	1630421024215	1630421025843	OK	 
REQUEST		request_35	1630421025844	1630421026018	OK	 
REQUEST		request_36	1630421026020	1630421026126	KO	status.find.in(200,201,202,203,204,205,206,207,208,209,304), found 400
REQUEST		request_37	1630421026128	1630421026242	OK	 
REQUEST		request_38	1630421026243	1630421026352	OK	 
REQUEST		request_39	1630421026353	1630421026675	OK	 
REQUEST		request_40	1630421026676	1630421026781	OK	 
REQUEST		request_41	1630421026782	1630421027240	OK	 
REQUEST		request_42	1630421027242	1630421027333	OK	 
REQUEST		request_43	1630421027334	1630421027432	OK	 
REQUEST		request_44	1630421027433	1630421027613	OK	 
REQUEST		request_45	1630421027614	1630421027777	OK	 
USER	ocmlogin	END	1630421027785
