RUN	Optum.Framework.OptumSim	optumsim	1626791977457	Optum.Framework.OptumSim-SIMULATION_1_2:SIMULATION_2_0:SIMULATION_3_0:Iterations_10	3.5.1
USER	Users_1	START	1626791979025
REQUEST	,Login		1626791979043	1626791979389	OK	 
REQUEST	,Login	icon?family=Material+Icons	1626791979440	1626791979845	OK	 
REQUEST	,Login	runtime-es2015.a02b527030695c21acab.js	1626791979438	1626791979867	OK	 
REQUEST	,Login	runtime-es5.a02b527030695c21acab.js	1626791979438	1626791979871	OK	 
REQUEST	,Login	favicon.ico	1626791979437	1626791980002	OK	 
REQUEST	,Login	styles-es2015.8dcb7b1cdd5d944ad068.js	1626791979440	1626791980120	OK	 
REQUEST	,Login	styles-es5.8dcb7b1cdd5d944ad068.js	1626791979869	1626791980202	OK	 
REQUEST	,Login	polyfills-es2015.08b3d487343e8bcb5f4b.js	1626791979439	1626791980206	OK	 
REQUEST	,Login	polyfills-es5.7951a9b6d5d3faf73072.js	1626791979439	1626791980288	OK	 
REQUEST	,Login	main-es5.8a12e6f1e5b08471ce36.js	1626791980004	1626791981785	OK	 
REQUEST	,Login	main-es2015.8a12e6f1e5b08471ce36.js	1626791979872	1626791981880	OK	 
REQUEST	,Login		1626791981890	1626791981967	OK	 
REQUEST	,Login		1626791981970	1626791982050	OK	 
REQUEST	,Login		1626791982053	1626791982397	OK	 
GROUP	,Login	1626791979029	1626791982398	3303	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626791982401	1626791982540	OK	 
GROUP	,SearchByActiveMember	1626791982401	1626791982541	139	OK
USER	Users_1	START	1626791984016
REQUEST	,Login		1626791984017	1626791984360	OK	 
REQUEST	,SearchName_douglas	Search_1	1626791984327	1626791984488	OK	 
REQUEST	,SearchName_douglas	Search_3330526	1626791984491	1626791984656	OK	 
GROUP	,SearchName_douglas	1626791984324	1626791984657	326	OK
REQUEST	,Login	icon?family=Material+Icons	1626791984364	1626791984674	OK	 
REQUEST	,Login	favicon.ico	1626791984362	1626791984676	OK	 
REQUEST	,Login	runtime-es2015.a02b527030695c21acab.js	1626791984363	1626791984689	OK	 
REQUEST	,Login	runtime-es5.a02b527030695c21acab.js	1626791984364	1626791984696	OK	 
REQUEST	,Login	styles-es5.8dcb7b1cdd5d944ad068.js	1626791984677	1626791984837	OK	 
REQUEST	,Login	styles-es2015.8dcb7b1cdd5d944ad068.js	1626791984364	1626791984922	OK	 
REQUEST	,Login	polyfills-es2015.08b3d487343e8bcb5f4b.js	1626791984364	1626791985015	OK	 
REQUEST	,Login	polyfills-es5.7951a9b6d5d3faf73072.js	1626791984364	1626791985088	OK	 
REQUEST	,Login	main-es5.8a12e6f1e5b08471ce36.js	1626791984697	1626791985938	OK	 
REQUEST	,S_3330526	Select_douglas	1626791985792	1626791986140	OK	 
REQUEST	,Login	main-es2015.8a12e6f1e5b08471ce36.js	1626791984690	1626791986619	OK	 
REQUEST	,S_3330526		1626791986141	1626791986668	OK	 
REQUEST	,Login		1626791986633	1626791986713	OK	 
REQUEST	,Login		1626791986715	1626791986818	OK	 
REQUEST	,S_3330526	MemberId:3330526	1626791986671	1626791986927	OK	 
GROUP	,S_3330526	1626791985792	1626791986928	1131	OK
REQUEST	,Login		1626791986819	1626791987238	OK	 
GROUP	,Login	1626791984016	1626791987239	3216	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626791987239	1626791987433	OK	 
GROUP	,SearchByActiveMember	1626791987239	1626791987433	194	OK
REQUEST	,SearchName_thomas	Search_1	1626791988787	1626791988965	OK	 
REQUEST	,SearchName_thomas	Search_2003326739	1626791988966	1626791989152	OK	 
GROUP	,SearchName_thomas	1626791988786	1626791989152	364	OK
REQUEST	,DrillDown_douglas	67672	1626791988811	1626791989207	OK	 
GROUP	,DrillDown_douglas	1626791988810	1626791989208	396	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626791990430	1626791990587	OK	 
GROUP	,SearchByActiveMember	1626791990429	1626791990587	157	OK
REQUEST	,S_2003326739	Select_thomas	1626791991143	1626791991291	OK	 
REQUEST	,SearchName_smith	Search_1	1626791991798	1626791992464	OK	 
REQUEST	,SearchName_smith	Search_803323206	1626791992465	1626791992865	OK	 
GROUP	,SearchName_smith	1626791991797	1626791992865	1066	OK
REQUEST	,S_2003326739		1626791991292	1626791993886	OK	 
REQUEST	,S_2003326739	MemberId:2003326739	1626791993888	1626791994193	OK	 
GROUP	,S_2003326739	1626791991142	1626791994194	3047	OK
REQUEST	,S_803323206	Select_smith	1626791994411	1626791994753	OK	 
REQUEST	,S_803323206		1626791994755	1626791995678	OK	 
REQUEST	,S_803323206	MemberId:803323206	1626791995680	1626791995916	OK	 
GROUP	,S_803323206	1626791994410	1626791995917	1501	OK
REQUEST	,DrillDown_thomas	69195	1626791995860	1626791996403	OK	 
GROUP	,DrillDown_thomas	1626791995859	1626791996404	543	OK
