RUN	StarTest.Framework.StarSim	starsim	1624545560234	StarTest.Framework.StarSim-SIMULATION_1_10:SIMULATION_2_0:SIMULATION_3_0:Iterations_10	3.5.1
GROUP	StarAPI,GetStarNote	1624545596796	1624545597016	219	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545596717	1624545597042	OK	 
GROUP	StarAPI,GetStarNote	1624545596716	1624545597043	325	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545596270	1624545597199	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545596269	1624545597199	929	OK
GROUP	StarAPI	1624545585996	1624545597797	2809	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545597797	1624545597859	OK	 
GROUP	StarAPI,LOGIN	1624545597797	1624545597859	62	OK
GROUP	StarAPI	1624545586782	1624545598042	2487	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545598042	1624545598103	OK	 
GROUP	StarAPI,LOGIN	1624545598042	1624545598104	61	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545597733	1624545598306	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545597732	1624545598307	573	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545598161	1624545598419	OK	 
GROUP	StarAPI,ChatTranscript	1624545598160	1624545598420	258	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545598091	1624545598692	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545598090	1624545598693	601	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545598364	1624545599143	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545598364	1624545599144	779	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545598589	1624545599197	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545598588	1624545599198	608	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545598576	1624545599259	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545598576	1624545599259	683	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545598617	1624545599267	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545598616	1624545599268	650	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545599169	1624545599382	OK	 
GROUP	StarAPI,GetStarNote	1624545599169	1624545599383	213	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545599372	1624545599513	OK	 
GROUP	StarAPI,GetStarNote	1624545599372	1624545599514	141	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545599193	1624545599569	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545599193	1624545599569	376	OK
GROUP	StarAPI	1624545587718	1624545599703	2608	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545599703	1624545599772	OK	 
GROUP	StarAPI,LOGIN	1624545599703	1624545599773	69	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545600773	1624545600989	OK	 
GROUP	StarAPI,ChatTranscript	1624545600772	1624545600990	216	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545600984	1624545601058	OK	 
GROUP	StarAPI,ChatTranscript	1624545600984	1624545601058	74	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545600017	1624545601065	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545600017	1624545601065	1048	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545600826	1624545601504	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545600825	1624545601504	678	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545601143	1624545601864	OK	 
GROUP	StarAPI,GetStarNote	1624545601143	1624545601865	721	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545600290	1624545601888	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545600290	1624545601888	1598	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545601458	1624545601974	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545601458	1624545601975	516	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545601272	1624545602010	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545601271	1624545602011	738	OK
GROUP	StarAPI	1624545590478	1624545602278	2239	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545601077	1624545602294	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545601077	1624545602295	1217	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545600328	1624545602294	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545600328	1624545602295	1966	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545602279	1624545602342	OK	 
GROUP	StarAPI,LOGIN	1624545602278	1624545602343	63	OK
GROUP	StarAPI	1624545589802	1624545602703	2338	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545602703	1624545602765	OK	 
GROUP	StarAPI,LOGIN	1624545602703	1624545602765	62	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545602680	1624545602768	OK	 
GROUP	StarAPI,ChatTranscript	1624545602680	1624545602768	88	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545602675	1624545603059	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545602674	1624545603059	384	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545602907	1624545603362	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545602906	1624545603363	455	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545603097	1624545603825	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545603097	1624545603825	728	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545603616	1624545603988	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545603616	1624545603988	372	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545603415	1624545604113	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545603414	1624545604114	698	OK
GROUP	StarAPI	1624545592983	1624545604133	2342	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545604133	1624545604195	OK	 
GROUP	StarAPI,LOGIN	1624545604133	1624545604196	62	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545603944	1624545604331	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545603943	1624545604332	387	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545604010	1624545604393	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545604010	1624545604394	383	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545604192	1624545604400	OK	 
GROUP	StarAPI,GetStarNote	1624545604191	1624545604400	208	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545604441	1624545604579	OK	 
GROUP	StarAPI,GetStarNote	1624545604440	1624545604580	138	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545604503	1624545604583	OK	 
GROUP	StarAPI,ChatTranscript	1624545604502	1624545604583	80	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545604937	1624545605051	OK	 
GROUP	StarAPI,ChatTranscript	1624545604937	1624545605051	114	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545605250	1624545605681	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545605250	1624545605681	431	OK
GROUP	StarAPI	1624545595489	1624545605844	3207	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545605872	1624545606357	OK	 
GROUP	StarAPI,ChatTranscript	1624545605871	1624545606358	485	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545605670	1624545606359	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545605669	1624545606360	689	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545605804	1624545606363	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545605803	1624545606363	559	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545606261	1624545606373	OK	 
GROUP	StarAPI,ChatTranscript	1624545606260	1624545606374	112	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545605845	1624545606455	OK	 
GROUP	StarAPI,LOGIN	1624545605845	1624545606455	610	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545606110	1624545606564	OK	 
GROUP	StarAPI,GetStarNote	1624545606110	1624545606565	454	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545605800	1624545606582	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545605800	1624545606582	782	OK
GROUP	StarAPI	1624545593602	1624545606586	2387	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545606337	1624545606703	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545606336	1624545606703	366	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545606587	1624545606840	OK	 
GROUP	StarAPI,LOGIN	1624545606586	1624545606841	253	OK
GROUP	StarAPI	1624545594213	1624545607366	4187	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545607367	1624545607434	OK	 
GROUP	StarAPI,LOGIN	1624545607367	1624545607434	67	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545607418	1624545607538	OK	 
GROUP	StarAPI,ChatTranscript	1624545607418	1624545607538	120	OK
GROUP	StarAPI	1624545595040	1624545607983	3298	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545608093	1624545608171	OK	 
GROUP	StarAPI,ChatTranscript	1624545608093	1624545608172	78	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545607983	1624545608230	OK	 
GROUP	StarAPI,LOGIN	1624545607983	1624545608230	247	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545607807	1624545608325	OK	 
GROUP	StarAPI,GetStarNote	1624545607807	1624545608325	518	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545607519	1624545608345	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545607519	1624545608346	826	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545608006	1624545608575	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545608006	1624545608575	569	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545607875	1624545608733	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545607875	1624545608733	858	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545608257	1624545608873	OK	 
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545608587	1624545608873	OK	 
GROUP	StarAPI,GetStarNote	1624545608587	1624545608873	286	OK
GROUP	StarAPI,GetStarUIMemberDetail	1624545608256	1624545608873	616	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545608706	1624545608961	OK	 
GROUP	StarAPI,GetStarNote	1624545608706	1624545608962	255	OK
GROUP	StarAPI	1624545598042	1624545609216	2261	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545609217	1624545609470	OK	 
GROUP	StarAPI,LOGIN	1624545609217	1624545609471	253	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545609372	1624545609535	OK	 
GROUP	StarAPI,GetStarNote	1624545609372	1624545609536	163	OK
GROUP	StarAPI	1624545597797	1624545609973	2084	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545609945	1624545610018	OK	 
GROUP	StarAPI,ChatTranscript	1624545609945	1624545610018	73	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545609811	1624545610277	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545609811	1624545610277	466	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545609974	1624545610315	OK	 
GROUP	StarAPI,LOGIN	1624545609973	1624545610315	341	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545610277	1624545610861	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545610277	1624545610862	584	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545610116	1624545610960	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545610116	1624545610960	844	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545610143	1624545611077	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545610143	1624545611077	934	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545610779	1624545611156	OK	 
GROUP	StarAPI,GetStarNote	1624545610778	1624545611156	377	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545610686	1624545611259	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545610685	1624545611260	573	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545610237	1624545611481	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545610236	1624545611481	1244	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545611105	1624545611569	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545611105	1624545611570	464	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545611329	1624545611750	OK	 
GROUP	StarAPI,GetStarNote	1624545611329	1624545611751	421	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545611686	1624545611774	OK	 
GROUP	StarAPI,ChatTranscript	1624545611686	1624545611774	88	OK
GROUP	StarAPI	1624545599703	1624545611992	2633	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545611993	1624545612248	OK	 
GROUP	StarAPI,LOGIN	1624545611992	1624545612248	255	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545612858	1624545612997	OK	 
GROUP	StarAPI,ChatTranscript	1624545612858	1624545612997	139	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545612311	1624545613005	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545612310	1624545613005	694	OK
GROUP	StarAPI	1624545602703	1624545613308	2269	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545612592	1624545613488	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545612592	1624545613489	896	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545612777	1624545613492	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545612777	1624545613493	715	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545613309	1624545613562	OK	 
GROUP	StarAPI,LOGIN	1624545613309	1624545613562	253	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545612983	1624545613757	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545612983	1624545613758	774	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545612991	1624545613841	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545612991	1624545613841	850	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545612829	1624545614087	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545612828	1624545614088	1258	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545613935	1624545614122	OK	 
GROUP	StarAPI,GetStarNote	1624545613934	1624545614122	187	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545612846	1624545614185	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545612846	1624545614185	1339	OK
GROUP	StarAPI	1624545602278	1624545614324	2207	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545614324	1624545614577	OK	 
GROUP	StarAPI,LOGIN	1624545614324	1624545614578	253	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545614284	1624545614663	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545614284	1624545614663	379	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545614932	1624545615003	OK	 
GROUP	StarAPI,ChatTranscript	1624545614931	1624545615004	71	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545614721	1624545615418	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545614720	1624545615419	697	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545615367	1624545615552	OK	 
GROUP	StarAPI,GetStarNote	1624545615367	1624545615552	185	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545615233	1624545615613	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545615233	1624545615613	380	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545614982	1624545615690	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545614982	1624545615690	708	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545615610	1624545615993	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545615610	1624545615993	383	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545615596	1624545616028	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545615596	1624545616028	432	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545615857	1624545616089	OK	 
GROUP	StarAPI,GetStarNote	1624545615857	1624545616089	232	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545616228	1624545616333	OK	 
GROUP	StarAPI,ChatTranscript	1624545616228	1624545616333	105	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545616006	1624545616392	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545616005	1624545616393	386	OK
GROUP	StarAPI	1624545604133	1624545616750	3174	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545616912	1624545616983	OK	 
GROUP	StarAPI,ChatTranscript	1624545616912	1624545616983	71	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545616751	1624545616997	OK	 
GROUP	StarAPI,LOGIN	1624545616751	1624545616997	246	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545616488	1624545617005	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545616487	1624545617006	517	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545616696	1624545617061	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545616695	1624545617061	365	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545616842	1624545617262	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545616842	1624545617262	420	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545617190	1624545617263	OK	 
GROUP	StarAPI,ChatTranscript	1624545617190	1624545617264	73	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545617581	1624545617659	OK	 
GROUP	StarAPI,ChatTranscript	1624545617580	1624545617659	78	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545617538	1624545617907	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545617537	1624545617907	369	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545617587	1624545618265	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545617587	1624545618266	678	OK
GROUP	StarAPI	1624545606586	1624545618329	2270	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545618284	1624545618365	OK	 
GROUP	StarAPI,ChatTranscript	1624545618284	1624545618365	81	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545618329	1624545618406	OK	 
GROUP	StarAPI,LOGIN	1624545618329	1624545618407	77	OK
GROUP	StarAPI	1624545605844	1624545618762	3319	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545618652	1624545618817	OK	 
GROUP	StarAPI,GetStarNote	1624545618652	1624545618817	165	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545618762	1624545618828	OK	 
GROUP	StarAPI,LOGIN	1624545618762	1624545618829	66	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545618145	1624545618882	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545618144	1624545618882	737	OK
GROUP	StarAPI	1624545607983	1624545618884	2718	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545618885	1624545618947	OK	 
GROUP	StarAPI,LOGIN	1624545618884	1624545618947	62	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545619008	1624545619094	OK	 
GROUP	StarAPI,ChatTranscript	1624545619008	1624545619094	86	OK
GROUP	StarAPI	1624545607366	1624545619257	3006	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545619258	1624545619317	OK	 
GROUP	StarAPI,LOGIN	1624545619257	1624545619317	59	OK
GROUP	StarAPI	1624545609973	1624545619533	2772	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545619534	1624545619597	OK	 
GROUP	StarAPI,LOGIN	1624545619533	1624545619598	63	OK
GROUP	StarAPI	1624545609217	1624545620589	2694	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545620026	1624545620830	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545620026	1624545620830	804	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545620327	1624545620859	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545620327	1624545620859	532	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545620590	1624545620866	OK	 
GROUP	StarAPI,LOGIN	1624545620590	1624545620866	276	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545619845	1624545620892	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545619844	1624545620892	1047	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545620353	1624545620927	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545620353	1624545620927	574	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545620538	1624545620936	OK	 
GROUP	StarAPI,GetStarNote	1624545620537	1624545620936	398	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545620315	1624545620939	OK	 
GROUP	StarAPI,GetStarNote	1624545620314	1624545620939	624	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545620801	1624545620949	OK	 
GROUP	StarAPI,GetStarNote	1624545620800	1624545620949	148	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545620816	1624545620971	OK	 
GROUP	StarAPI,GetStarNote	1624545620815	1624545620972	155	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545621265	1624545621411	OK	 
GROUP	StarAPI,GetStarNote	1624545621264	1624545621412	146	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545622261	1624545622337	OK	 
GROUP	StarAPI,ChatTranscript	1624545622260	1624545622337	76	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545621986	1624545622496	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545621986	1624545622496	510	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545622504	1624545622649	OK	 
GROUP	StarAPI,GetStarNote	1624545622503	1624545622649	145	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545622223	1624545622852	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545622223	1624545622852	629	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545622643	1624545622930	OK	 
GROUP	StarAPI,ChatTranscript	1624545622643	1624545622930	287	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545622572	1624545623234	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545622571	1624545623235	662	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545622478	1624545623239	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545622478	1624545623240	761	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545622657	1624545623467	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545622656	1624545623468	810	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545622912	1624545623640	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545622912	1624545623641	728	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545622833	1624545623875	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545622833	1624545623875	1042	OK
GROUP	StarAPI	1624545611992	1624545624063	2386	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545624064	1624545624124	OK	 
GROUP	StarAPI,LOGIN	1624545624064	1624545624125	60	OK
GROUP	StarAPI	1624545613309	1624545624673	2359	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545624457	1624545624727	OK	 
GROUP	StarAPI,ChatTranscript	1624545624457	1624545624727	270	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545624674	1624545624734	OK	 
GROUP	StarAPI,LOGIN	1624545624673	1624545624734	60	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545624308	1624545625011	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545624307	1624545625011	703	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545624362	1624545625271	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545624361	1624545625271	909	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545624566	1624545625293	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545624566	1624545625294	727	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545624959	1624545625533	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545624959	1624545625534	574	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545624764	1624545625720	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545624764	1624545625720	956	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545624980	1624545625847	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545624980	1624545625848	867	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545625673	1624545625999	OK	 
GROUP	StarAPI,GetStarNote	1624545625672	1624545626000	326	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545625437	1624545626127	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545625437	1624545626128	690	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545626208	1624545626359	OK	 
GROUP	StarAPI,GetStarNote	1624545626208	1624545626360	151	OK
GROUP	StarAPI	1624545614324	1624545626558	2681	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545626559	1624545626628	OK	 
GROUP	StarAPI,LOGIN	1624545626559	1624545626628	69	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545626615	1624545627324	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545626615	1624545627324	709	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545626617	1624545627491	OK	 
GROUP	StarAPI,ChatTranscript	1624545626617	1624545627492	874	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545626696	1624545627558	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545626696	1624545627558	862	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545626916	1624545627606	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545626915	1624545627606	690	OK
