RUN	StarTest.Framework.StarSim	starsim	1624545801644	StarTest.Framework.StarSim-SIMULATION_1_10:SIMULATION_2_0:SIMULATION_3_0:Iterations_100	3.5.1
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545807764	1624545813153	OK	 
GROUP	StarAPI,GetStarNote	1624545807764	1624545813154	5389	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545812456	1624545813158	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545812455	1624545813159	702	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545812133	1624545813226	OK	 
GROUP	StarAPI,GetStarNote	1624545812132	1624545813228	1093	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545812038	1624545813357	OK	 
GROUP	StarAPI,LOGIN	1624545812038	1624545813358	1319	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545813441	1624545814141	OK	 
GROUP	StarAPI,ChatTranscript	1624545813440	1624545814142	700	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545813766	1624545814170	OK	 
GROUP	StarAPI,GetStarNote	1624545813765	1624545814171	404	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545811894	1624545814343	OK	 
GROUP	StarAPI,GetStarNote	1624545811893	1624545814344	2449	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545814207	1624545814483	OK	 
GROUP	StarAPI,ChatTranscript	1624545814206	1624545814484	276	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545814036	1624545814600	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545814035	1624545814601	564	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545814194	1624545815063	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545814193	1624545815063	869	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545814748	1624545815142	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545814747	1624545815143	394	OK
GROUP	StarAPI	1624545804040	1624545815303	3307	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545815306	1624545815377	OK	 
GROUP	StarAPI,LOGIN	1624545815305	1624545815377	71	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545814849	1624545815440	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545814848	1624545815441	591	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545815054	1624545815521	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545815053	1624545815522	467	OK
GROUP	StarAPI	1624545803044	1624545815548	2826	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545815549	1624545815609	OK	 
GROUP	StarAPI,LOGIN	1624545815548	1624545815610	60	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545815275	1624545815711	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545815274	1624545815712	436	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545815341	1624545815742	OK	 
GROUP	StarAPI,GetStarNote	1624545815340	1624545815743	401	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545815971	1624545816049	OK	 
GROUP	StarAPI,ChatTranscript	1624545815970	1624545816049	78	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545815769	1624545816147	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545815768	1624545816148	378	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545816788	1624545816929	OK	 
GROUP	StarAPI,GetStarNote	1624545816788	1624545816930	141	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545817090	1624545817166	OK	 
GROUP	StarAPI,ChatTranscript	1624545817089	1624545817167	76	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545817018	1624545817341	OK	 
GROUP	StarAPI,GetStarNote	1624545817017	1624545817342	323	OK
GROUP	StarAPI	1624545805037	1624545817467	2749	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545817468	1624545817531	OK	 
GROUP	StarAPI,LOGIN	1624545817468	1624545817532	63	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545817040	1624545817667	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545817039	1624545817667	627	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545816796	1624545817730	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545816796	1624545817731	934	OK
GROUP	StarAPI	1624545807038	1624545818354	2355	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545818355	1624545818427	OK	 
GROUP	StarAPI,LOGIN	1624545818355	1624545818428	72	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545817120	1624545818453	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545817119	1624545818454	1333	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545816966	1624545818551	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545816966	1624545818552	1585	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545817533	1624545818593	OK	 
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545817125	1624545818593	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545817125	1624545818594	1468	OK
GROUP	StarAPI,GetStarUIMemberList	1624545817532	1624545818594	1060	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545818400	1624545818851	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545818399	1624545818852	451	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545819013	1624545819214	OK	 
GROUP	StarAPI,GetStarNote	1624545819012	1624545819214	201	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545819217	1624545819597	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545819216	1624545819597	380	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545819202	1624545819601	OK	 
GROUP	StarAPI,ChatTranscript	1624545819201	1624545819602	399	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545819215	1624545819607	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545819215	1624545819608	392	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545819526	1624545819691	OK	 
GROUP	StarAPI,GetStarNote	1624545819526	1624545819692	165	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545819827	1624545820316	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545819826	1624545820317	489	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545820695	1624545820778	OK	 
GROUP	StarAPI,ChatTranscript	1624545820694	1624545820779	83	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545820181	1624545820837	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545820181	1624545820837	656	OK
GROUP	StarAPI	1624545808037	1624545821145	3474	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545821147	1624545821206	OK	 
GROUP	StarAPI,LOGIN	1624545821146	1624545821207	59	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545820257	1624545821337	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545820256	1624545821338	1080	OK
GROUP	StarAPI	1624545811037	1624545821869	2978	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545820832	1624545821880	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545820831	1624545821881	1048	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545821010	1624545821880	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545821009	1624545821881	870	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545820216	1624545821940	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545820215	1624545821940	1724	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545820380	1624545822008	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545820379	1624545822009	1628	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545821871	1624545822131	OK	 
GROUP	StarAPI,LOGIN	1624545821870	1624545822132	260	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545822091	1624545822168	OK	 
GROUP	StarAPI,ChatTranscript	1624545822090	1624545822169	77	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545821331	1624545822207	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545821330	1624545822208	876	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545822262	1624545822409	OK	 
GROUP	StarAPI,GetStarNote	1624545822261	1624545822410	147	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545822680	1624545822763	OK	 
GROUP	StarAPI,ChatTranscript	1624545822679	1624545822764	83	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545823290	1624545823380	OK	 
GROUP	StarAPI,ChatTranscript	1624545823289	1624545823381	90	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545823278	1624545823906	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545823277	1624545823906	628	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545823020	1624545823969	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545823019	1624545823970	949	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545823215	1624545824127	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545823215	1624545824128	912	OK
GROUP	StarAPI	1624545806034	1624545824139	8095	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545824140	1624545824201	OK	 
GROUP	StarAPI,LOGIN	1624545824139	1624545824201	61	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545823548	1624545824216	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545823547	1624545824216	668	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545823660	1624545824267	OK	 
GROUP	StarAPI,GetStarNote	1624545823659	1624545824267	607	OK
GROUP	StarAPI	1624545810035	1624545824300	4228	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545824301	1624545824365	OK	 
GROUP	StarAPI,LOGIN	1624545824301	1624545824366	64	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545823698	1624545824383	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545823697	1624545824384	685	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545823868	1624545824401	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545823867	1624545824402	533	OK
GROUP	StarAPI	1624545809035	1624545825267	6407	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545825268	1624545825334	OK	 
GROUP	StarAPI,LOGIN	1624545825268	1624545825335	66	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545824997	1624545825374	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545824996	1624545825374	377	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545825387	1624545825461	OK	 
GROUP	StarAPI,ChatTranscript	1624545825387	1624545825462	74	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545825860	1624545825937	OK	 
GROUP	StarAPI,ChatTranscript	1624545825859	1624545825937	77	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545825605	1624545826019	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545825604	1624545826019	414	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545825953	1624545826027	OK	 
GROUP	StarAPI,ChatTranscript	1624545825952	1624545826028	74	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545825464	1624545826199	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545825464	1624545826200	735	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545826060	1624545826202	OK	 
GROUP	StarAPI,GetStarNote	1624545826059	1624545826203	142	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545826154	1624545826319	OK	 
GROUP	StarAPI,GetStarNote	1624545826153	1624545826319	165	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545826007	1624545826407	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545826006	1624545826407	400	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545826478	1624545826551	OK	 
GROUP	StarAPI,ChatTranscript	1624545826477	1624545826552	73	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545826619	1624545826831	OK	 
GROUP	StarAPI,GetStarNote	1624545826619	1624545826831	212	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545827163	1624545827239	OK	 
GROUP	StarAPI,ChatTranscript	1624545827163	1624545827240	76	OK
GROUP	StarAPI	1624545812037	1624545827326	5423	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545827327	1624545827387	OK	 
GROUP	StarAPI,LOGIN	1624545827326	1624545827388	60	OK
GROUP	StarAPI	1624545815548	1624545827480	2983	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545827271	1624545827638	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545827270	1624545827639	367	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545827481	1624545827741	OK	 
GROUP	StarAPI,LOGIN	1624545827481	1624545827742	260	OK
GROUP	StarAPI	1624545815304	1624545827909	2355	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545827558	1624545827981	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545827557	1624545827982	423	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545827704	1624545828074	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545827703	1624545828075	370	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545827910	1624545828166	OK	 
GROUP	StarAPI,LOGIN	1624545827910	1624545828167	256	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545827857	1624545828292	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545827856	1624545828293	435	OK
GROUP	StarAPI	1624545818354	1624545828448	2684	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545828450	1624545828766	OK	 
GROUP	StarAPI,LOGIN	1624545828449	1624545828767	316	OK
GROUP	StarAPI	1624545817467	1624545829094	2536	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545828270	1624545829188	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545828270	1624545829189	918	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545829094	1624545829343	OK	 
GROUP	StarAPI,LOGIN	1624545829094	1624545829344	249	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545829308	1624545829428	OK	 
GROUP	StarAPI,ChatTranscript	1624545829307	1624545829429	120	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545829354	1624545829566	OK	 
GROUP	StarAPI,GetStarNote	1624545829353	1624545829566	212	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545829057	1624545829575	OK	 
GROUP	StarAPI,GetStarNote	1624545829056	1624545829576	518	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545829615	1624545829784	OK	 
GROUP	StarAPI,GetStarNote	1624545829615	1624545829785	169	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545829016	1624545829813	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545829015	1624545829813	797	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545829423	1624545830160	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545829422	1624545830160	737	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545830054	1624545830486	OK	 
GROUP	StarAPI,GetStarNote	1624545830053	1624545830487	432	OK
GROUP	StarAPI	1624545821146	1624545830610	2113	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545829827	1624545830630	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545829827	1624545830631	803	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545830603	1624545830796	OK	 
GROUP	StarAPI,GetStarNote	1624545830603	1624545830796	193	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545830611	1624545830862	OK	 
GROUP	StarAPI,LOGIN	1624545830610	1624545830862	251	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545830524	1624545830923	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545830523	1624545830923	399	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545830644	1624545831026	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545830643	1624545831027	382	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545830825	1624545831308	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545830824	1624545831309	483	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545831718	1624545832113	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545831717	1624545832113	395	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545831734	1624545832321	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545831733	1624545832321	587	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545831764	1624545832403	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545831764	1624545832404	639	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545832581	1624545832657	OK	 
GROUP	StarAPI,ChatTranscript	1624545832580	1624545832658	76	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545832102	1624545832732	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545832102	1624545832732	630	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545832284	1624545832905	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545832283	1624545832905	621	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545832325	1624545832996	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545832324	1624545832996	671	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545832671	1624545833067	OK	 
GROUP	StarAPI,GetStarNote	1624545832670	1624545833068	396	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545832111	1624545833161	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545832110	1624545833162	1050	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545833356	1624545833442	OK	 
GROUP	StarAPI,ChatTranscript	1624545833355	1624545833443	86	OK
GROUP	StarAPI	1624545821870	1624545833733	2660	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545833734	1624545833798	OK	 
GROUP	StarAPI,LOGIN	1624545833734	1624545833799	64	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545833117	1624545833820	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545833117	1624545833820	703	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545833826	1624545833925	OK	 
GROUP	StarAPI,ChatTranscript	1624545833826	1624545833925	99	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545833377	1624545834104	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545833376	1624545834104	727	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545833643	1624545834411	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545833643	1624545834412	768	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545834302	1624545834674	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545834301	1624545834674	372	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545834707	1624545834786	OK	 
GROUP	StarAPI,ChatTranscript	1624545834707	1624545834786	79	OK
GROUP	StarAPI	1624545824300	1624545834863	2099	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545834865	1624545835120	OK	 
GROUP	StarAPI,LOGIN	1624545834864	1624545835121	255	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545834563	1624545835230	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545834562	1624545835231	667	OK
GROUP	StarAPI	1624545824139	1624545835392	2062	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545835056	1624545835422	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545835055	1624545835423	366	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545835314	1624545835475	OK	 
GROUP	StarAPI,GetStarNote	1624545835313	1624545835476	161	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545835393	1624545835641	OK	 
GROUP	StarAPI,LOGIN	1624545835393	1624545835641	248	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545835443	1624545835817	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545835442	1624545835817	374	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545835398	1624545835827	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545835397	1624545835827	429	OK
GROUP	StarAPI	1624545825268	1624545835920	2266	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624545835921	1624545836178	OK	 
GROUP	StarAPI,LOGIN	1624545835921	1624545836179	257	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545836067	1624545836465	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545836066	1624545836465	398	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624545836269	1624545836548	OK	 
GROUP	StarAPI,GetStarNote	1624545836269	1624545836549	279	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624545835967	1624545836681	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624545835967	1624545836682	714	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624545836531	1624545836901	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624545836530	1624545836902	370	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624545836858	1624545837244	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624545836858	1624545837245	386	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545837308	1624545837385	OK	 
GROUP	StarAPI,ChatTranscript	1624545837307	1624545837385	77	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545837485	1624545837561	OK	 
GROUP	StarAPI,ChatTranscript	1624545837484	1624545837562	76	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545837548	1624545837626	OK	 
GROUP	StarAPI,ChatTranscript	1624545837548	1624545837626	78	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624545837595	1624545837669	OK	 
