RUN	Optum.Framework.OptumSim	optumsim	1626797999687	Optum.Framework.OptumSim-SIMULATION_1_10:SIMULATION_2_0:SIMULATION_3_0:Iterations_10	3.5.1
USER	Users_1	START	1626798001239
REQUEST	,Login		1626798001257	1626798001907	OK	 
REQUEST	,Login	favicon.ico	1626798001953	1626798002259	OK	 
REQUEST	,Login	styles-es5.8dcb7b1cdd5d944ad068.js	1626798002260	1626798002371	OK	 
REQUEST	,Login	icon?family=Material+Icons	1626798001955	1626798002374	OK	 
REQUEST	,Login	runtime-es5.a02b527030695c21acab.js	1626798001954	1626798002402	OK	 
REQUEST	,Login	runtime-es2015.a02b527030695c21acab.js	1626798001953	1626798002459	OK	 
REQUEST	,Login	styles-es2015.8dcb7b1cdd5d944ad068.js	1626798001955	1626798002588	OK	 
REQUEST	,Login	polyfills-es2015.08b3d487343e8bcb5f4b.js	1626798001955	1626798002615	OK	 
REQUEST	,Login	polyfills-es5.7951a9b6d5d3faf73072.js	1626798001954	1626798002852	OK	 
REQUEST	,Login	main-es2015.8a12e6f1e5b08471ce36.js	1626798002372	1626798003241	OK	 
REQUEST	,Login	main-es5.8a12e6f1e5b08471ce36.js	1626798002403	1626798003282	OK	 
REQUEST	,Login		1626798003283	1626798003375	OK	 
REQUEST	,Login		1626798003377	1626798003476	OK	 
REQUEST	,Login		1626798003477	1626798003940	OK	 
GROUP	,Login	1626798001243	1626798003941	2636	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626798003944	1626798004100	OK	 
GROUP	,SearchByActiveMember	1626798003944	1626798004100	156	OK
REQUEST	,SearchName_douglas	Search_1	1626798005144	1626798005357	OK	 
REQUEST	,SearchName_douglas	Search_3330526	1626798005360	1626798005512	OK	 
GROUP	,SearchName_douglas	1626798005141	1626798005512	365	OK
REQUEST	,S_3330526	Select_douglas	1626798007274	1626798007374	OK	 
REQUEST	,S_3330526		1626798007375	1626798008036	OK	 
REQUEST	,S_3330526	MemberId:3330526	1626798008038	1626798008342	OK	 
GROUP	,S_3330526	1626798007273	1626798008342	1065	OK
REQUEST	,DrillDown_douglas	67672	1626798009367	1626798009522	OK	 
GROUP	,DrillDown_douglas	1626798009366	1626798009522	155	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626798010719	1626798010876	OK	 
GROUP	,SearchByActiveMember	1626798010718	1626798010877	157	OK
REQUEST	,SearchName_thomas	Search_1	1626798012531	1626798012726	OK	 
REQUEST	,SearchName_thomas	Search_2003326739	1626798012728	1626798012898	OK	 
GROUP	,SearchName_thomas	1626798012530	1626798012899	365	OK
USER	Users_1	START	1626798013229
REQUEST	,Login		1626798013229	1626798013560	OK	 
REQUEST	,Login	icon?family=Material+Icons	1626798013563	1626798013874	OK	 
REQUEST	,Login	runtime-es5.a02b527030695c21acab.js	1626798013563	1626798013898	OK	 
REQUEST	,Login	runtime-es2015.a02b527030695c21acab.js	1626798013562	1626798013922	OK	 
REQUEST	,Login	styles-es2015.8dcb7b1cdd5d944ad068.js	1626798013563	1626798014006	OK	 
REQUEST	,Login	favicon.ico	1626798013562	1626798014121	OK	 
REQUEST	,Login	styles-es5.8dcb7b1cdd5d944ad068.js	1626798013899	1626798014211	OK	 
REQUEST	,Login	polyfills-es5.7951a9b6d5d3faf73072.js	1626798013563	1626798014228	OK	 
REQUEST	,Login	polyfills-es2015.08b3d487343e8bcb5f4b.js	1626798013563	1626798014238	OK	 
REQUEST	,S_2003326739	Select_thomas	1626798014226	1626798014324	OK	 
REQUEST	,Login	main-es5.8a12e6f1e5b08471ce36.js	1626798014006	1626798014510	OK	 
REQUEST	,Login	main-es2015.8a12e6f1e5b08471ce36.js	1626798013923	1626798014810	OK	 
REQUEST	,Login		1626798014811	1626798014892	OK	 
REQUEST	,Login		1626798014893	1626798014975	OK	 
REQUEST	,Login		1626798014976	1626798015409	OK	 
GROUP	,Login	1626798013229	1626798015409	2176	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626798015410	1626798015550	OK	 
GROUP	,SearchByActiveMember	1626798015410	1626798015550	140	OK
REQUEST	,SearchName_smith	Search_1	1626798016772	1626798017007	OK	 
REQUEST	,S_2003326739		1626798014324	1626798017064	OK	 
REQUEST	,SearchName_smith	Search_803323206	1626798017008	1626798017233	OK	 
GROUP	,SearchName_smith	1626798016771	1626798017233	460	OK
REQUEST	,S_2003326739	MemberId:2003326739	1626798017065	1626798017574	OK	 
GROUP	,S_2003326739	1626798014226	1626798017574	3347	OK
REQUEST	,S_803323206	Select_smith	1626798018550	1626798018663	OK	 
REQUEST	,S_803323206		1626798018664	1626798019733	OK	 
REQUEST	,DrillDown_thomas	69195	1626798019560	1626798019836	OK	 
GROUP	,DrillDown_thomas	1626798019559	1626798019837	276	OK
REQUEST	,S_803323206	MemberId:803323206	1626798019734	1626798019966	OK	 
GROUP	,S_803323206	1626798018550	1626798019967	1414	OK
REQUEST	,DrillDown_smith	70173	1626798021060	1626798021194	OK	 
GROUP	,DrillDown_smith	1626798021059	1626798021194	134	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626798021040	1626798021668	OK	 
GROUP	,SearchByActiveMember	1626798021040	1626798021668	628	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626798022829	1626798022963	OK	 
GROUP	,SearchByActiveMember	1626798022828	1626798022963	134	OK
REQUEST	,SearchName_roger	Search_1	1626798023212	1626798023381	OK	 
REQUEST	,SearchName_roger	Search_3328306	1626798023382	1626798023596	OK	 
GROUP	,SearchName_roger	1626798023211	1626798023597	383	OK
REQUEST	,SearchName_baker	Search_1	1626798024084	1626798024311	OK	 
REQUEST	,SearchName_baker	Search_1203330606	1626798024312	1626798024813	OK	 
GROUP	,SearchName_baker	1626798024083	1626798024814	728	OK
REQUEST	,S_3328306	Select_roger	1626798024739	1626798024843	OK	 
USER	Users_1	START	1626798025230
REQUEST	,Login		1626798025231	1626798025583	OK	 
REQUEST	,S_3328306		1626798024843	1626798025774	OK	 
REQUEST	,Login	favicon.ico	1626798025584	1626798025845	OK	 
REQUEST	,Login	icon?family=Material+Icons	1626798025585	1626798025914	OK	 
REQUEST	,Login	styles-es5.8dcb7b1cdd5d944ad068.js	1626798025846	1626798025967	OK	 
REQUEST	,Login	runtime-es2015.a02b527030695c21acab.js	1626798025584	1626798025986	OK	 
REQUEST	,Login	runtime-es5.a02b527030695c21acab.js	1626798025585	1626798025988	OK	 
REQUEST	,S_3328306	MemberId:3328306	1626798025775	1626798026025	OK	 
GROUP	,S_3328306	1626798024739	1626798026025	1285	OK
REQUEST	,Login	styles-es2015.8dcb7b1cdd5d944ad068.js	1626798025585	1626798026069	OK	 
REQUEST	,Login	polyfills-es2015.08b3d487343e8bcb5f4b.js	1626798025585	1626798026160	OK	 
REQUEST	,Login	polyfills-es5.7951a9b6d5d3faf73072.js	1626798025585	1626798026341	OK	 
REQUEST	,S_1203330606	Select_baker	1626798026251	1626798026359	OK	 
REQUEST	,Login	main-es2015.8a12e6f1e5b08471ce36.js	1626798025967	1626798026418	OK	 
REQUEST	,DrillDown_roger	70075	1626798027701	1626798027829	OK	 
GROUP	,DrillDown_roger	1626798027701	1626798027829	128	OK
REQUEST	,Login	main-es5.8a12e6f1e5b08471ce36.js	1626798025987	1626798028206	OK	 
REQUEST	,Login		1626798028207	1626798028338	OK	 
REQUEST	,Login		1626798028339	1626798028440	OK	 
REQUEST	,S_1203330606		1626798026360	1626798028577	OK	 
REQUEST	,Login		1626798028441	1626798028797	OK	 
GROUP	,Login	1626798025230	1626798028797	3564	OK
REQUEST	,S_1203330606	MemberId:1203330606	1626798028578	1626798028835	OK	 
GROUP	,S_1203330606	1626798026250	1626798028836	2582	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626798028798	1626798028931	OK	 
GROUP	,SearchByActiveMember	1626798028798	1626798028931	133	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626798028974	1626798029169	OK	 
GROUP	,SearchByActiveMember	1626798028974	1626798029169	195	OK
REQUEST	,SearchName_thomas	Search_1	1626798030201	1626798030392	OK	 
REQUEST	,SearchName_douglas	Search_1	1626798030357	1626798030584	OK	 
REQUEST	,SearchName_thomas	Search_2003326739	1626798030393	1626798030628	OK	 
GROUP	,SearchName_thomas	1626798030200	1626798030629	426	OK
REQUEST	,SearchName_douglas	Search_3330526	1626798030585	1626798030785	OK	 
GROUP	,SearchName_douglas	1626798030357	1626798030786	427	OK
REQUEST	,DrillDown_baker	68633	1626798030594	1626798030841	OK	 
GROUP	,DrillDown_baker	1626798030593	1626798030841	247	OK
REQUEST	,S_2003326739	Select_thomas	1626798032134	1626798032482	OK	 
REQUEST	,S_3330526	Select_douglas	1626798032434	1626798032523	OK	 
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626798032228	1626798032644	OK	 
GROUP	,SearchByActiveMember	1626798032228	1626798032644	416	OK
REQUEST	,S_3330526		1626798032524	1626798033278	OK	 
REQUEST	,S_3330526	MemberId:3330526	1626798033279	1626798033575	OK	 
GROUP	,S_3330526	1626798032434	1626798033576	1139	OK
REQUEST	,SearchName_smith	Search_1	1626798033764	1626798034032	OK	 
REQUEST	,SearchName_smith	Search_803323206	1626798034033	1626798034553	OK	 
GROUP	,SearchName_smith	1626798033763	1626798034553	788	OK
REQUEST	,DrillDown_douglas	67672	1626798034793	1626798034953	OK	 
GROUP	,DrillDown_douglas	1626798034793	1626798034953	160	OK
REQUEST	,S_2003326739		1626798032482	1626798035887	OK	 
REQUEST	,S_803323206	Select_smith	1626798036017	1626798036115	OK	 
REQUEST	,S_2003326739	MemberId:2003326739	1626798035888	1626798036132	OK	 
GROUP	,S_2003326739	1626798032133	1626798036132	3997	OK
REQUEST	,S_803323206		1626798036116	1626798036604	OK	 
REQUEST	,S_803323206	MemberId:803323206	1626798036605	1626798036896	OK	 
GROUP	,S_803323206	1626798036016	1626798036896	877	OK
