RUN	StarTest.Framework.StarSim	starsim	1624494877780	StarTest.Framework.StarSim-SIMULATION_1_10:SIMULATION_2_0:SIMULATION_3_0:Iterations_100	3.5.1
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494884924	1624494885278	OK	 
GROUP	StarAPI,GetStarNote	1624494884924	1624494885280	354	OK
USER	Users_1	START	1624494885298
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494884682	1624494885392	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494884682	1624494885393	710	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494885299	1624494885630	OK	 
GROUP	StarAPI,LOGIN	1624494885298	1624494885631	331	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494885611	1624494886142	OK	 
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494885421	1624494886142	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494885421	1624494886143	721	OK
GROUP	StarAPI,GetEpisodeOfCare	1624494885610	1624494886143	531	OK
USER	Users_1	START	1624494886296
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494885927	1624494886300	OK	 
GROUP	StarAPI,GetStarNote	1624494885926	1624494886301	373	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494886297	1624494886548	OK	 
GROUP	StarAPI,LOGIN	1624494886296	1624494886549	251	OK
USER	Users_1	START	1624494887297
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494886911	1624494887302	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494886911	1624494887303	391	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494887159	1624494887535	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494887158	1624494887536	376	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494887299	1624494887548	OK	 
GROUP	StarAPI,LOGIN	1624494887298	1624494887549	249	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494887556	1624494887921	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494887555	1624494887922	365	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494887752	1624494888124	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494887751	1624494888125	372	OK
USER	Users_1	START	1624494888298
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494888098	1624494888426	OK	 
GROUP	StarAPI,GetStarNote	1624494888097	1624494888427	328	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494888299	1624494888549	OK	 
GROUP	StarAPI,LOGIN	1624494888298	1624494888549	250	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494887946	1624494888612	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494887946	1624494888613	666	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494888795	1624494889512	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494888795	1624494889513	717	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494889499	1624494890193	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494889498	1624494890194	694	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494884488	1624494890208	OK	 
GROUP	StarAPI,GetStarNote	1624494884487	1624494890209	5720	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494889054	1624494890225	OK	 
GROUP	StarAPI,GetStarNote	1624494889054	1624494890226	1171	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494887428	1624494890226	OK	 
GROUP	StarAPI,GetStarNote	1624494887428	1624494890226	2798	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494889966	1624494890517	OK	 
GROUP	StarAPI,GetStarNote	1624494889965	1624494890518	551	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494890118	1624494890534	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494890117	1624494890534	416	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494890376	1624494890736	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494890376	1624494890737	360	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494890874	1624494891373	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494890874	1624494891374	499	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494891458	1624494891820	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494891457	1624494891821	362	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494891701	1624494892077	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494891700	1624494892077	376	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494891730	1624494892128	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494891729	1624494892128	398	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494892056	1624494892431	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494892056	1624494892432	375	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494892261	1624494892677	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494892261	1624494892678	416	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494892313	1624494893022	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494892312	1624494893022	709	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494892049	1624494893428	OK	 
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494888319	1624494893428	OK	 
GROUP	StarAPI,ChatTranscript	1624494888319	1624494893428	5109	OK
GROUP	StarAPI,ChatTranscript	1624494892049	1624494893428	1379	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494892640	1624494893428	OK	 
GROUP	StarAPI,ChatTranscript	1624494892639	1624494893428	788	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494889356	1624494893428	OK	 
GROUP	StarAPI,ChatTranscript	1624494889356	1624494893428	4072	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494893078	1624494893789	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494893078	1624494893790	711	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494893235	1624494893961	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494893234	1624494893962	726	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494893416	1624494894174	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494893416	1624494894174	758	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494894375	1624494894451	OK	 
GROUP	StarAPI,ChatTranscript	1624494894375	1624494894452	76	OK
GROUP	StarAPI	1624494881304	1624494894490	3536	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494894491	1624494894551	OK	 
GROUP	StarAPI,LOGIN	1624494894491	1624494894552	60	OK
GROUP	StarAPI	1624494883300	1624494894694	2992	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494894694	1624494894756	OK	 
GROUP	StarAPI,LOGIN	1624494894694	1624494894757	62	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494894389	1624494894800	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494894388	1624494894801	411	OK
GROUP	StarAPI	1624494880304	1624494894810	6519	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494894811	1624494894870	OK	 
GROUP	StarAPI,LOGIN	1624494894810	1624494894871	59	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494894317	1624494895009	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494894316	1624494895009	692	OK
GROUP	StarAPI	1624494879310	1624494895064	7364	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494895064	1624494895150	OK	 
GROUP	StarAPI,LOGIN	1624494895064	1624494895151	86	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494894997	1624494895472	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494894996	1624494895473	475	OK
GROUP	StarAPI	1624494884297	1624494895682	2148	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494895683	1624494895749	OK	 
GROUP	StarAPI,LOGIN	1624494895682	1624494895749	66	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494895732	1624494895868	OK	 
GROUP	StarAPI,GetStarNote	1624494895731	1624494895868	136	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494895701	1624494896189	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494895701	1624494896190	488	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494895813	1624494896191	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494895813	1624494896192	378	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494896274	1624494896465	OK	 
GROUP	StarAPI,ChatTranscript	1624494896274	1624494896465	191	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494896315	1624494896563	OK	 
GROUP	StarAPI,GetStarNote	1624494896315	1624494896564	248	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494896444	1624494896581	OK	 
GROUP	StarAPI,GetStarNote	1624494896443	1624494896583	137	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494896419	1624494896613	OK	 
GROUP	StarAPI,GetStarNote	1624494896418	1624494896614	194	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494896723	1624494896797	OK	 
GROUP	StarAPI,ChatTranscript	1624494896722	1624494896798	74	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494896834	1624494897212	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494896833	1624494897213	378	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494897346	1624494897432	OK	 
GROUP	StarAPI,ChatTranscript	1624494897346	1624494897433	86	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494897333	1624494897482	OK	 
GROUP	StarAPI,GetStarNote	1624494897332	1624494897483	149	OK
GROUP	StarAPI	1624494886296	1624494897736	2306	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494897398	1624494897784	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494897398	1624494897784	386	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494897737	1624494897811	OK	 
GROUP	StarAPI,LOGIN	1624494897736	1624494897811	74	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494898173	1624494898259	OK	 
GROUP	StarAPI,ChatTranscript	1624494898172	1624494898259	86	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494897977	1624494898363	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494897977	1624494898363	386	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494898022	1624494898425	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494898021	1624494898426	403	OK
GROUP	StarAPI	1624494882299	1624494898540	7609	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494898541	1624494898607	OK	 
GROUP	StarAPI,LOGIN	1624494898541	1624494898608	66	OK
GROUP	StarAPI	1624494885298	1624494898667	4859	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494898668	1624494898729	OK	 
GROUP	StarAPI,LOGIN	1624494898667	1624494898730	61	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494898565	1624494898919	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494898565	1624494898920	354	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494899122	1624494899200	OK	 
GROUP	StarAPI,ChatTranscript	1624494899122	1624494899201	78	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494899076	1624494899273	OK	 
GROUP	StarAPI,GetStarNote	1624494899075	1624494899273	197	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494899083	1624494899846	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494899082	1624494899846	763	OK
GROUP	StarAPI	1624494887298	1624494899898	2986	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494899191	1624494899924	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494899191	1624494899925	733	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494899898	1624494899960	OK	 
GROUP	StarAPI,LOGIN	1624494899898	1624494899961	62	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494899834	1624494900033	OK	 
GROUP	StarAPI,GetStarNote	1624494899834	1624494900034	199	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494900081	1624494900968	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494900081	1624494900969	887	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494900679	1624494900998	OK	 
GROUP	StarAPI,GetStarNote	1624494900679	1624494900998	319	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494900512	1624494901011	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494900512	1624494901011	499	OK
GROUP	StarAPI	1624494888298	1624494901088	2365	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494901089	1624494901155	OK	 
GROUP	StarAPI,LOGIN	1624494901088	1624494901156	66	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494900214	1624494901161	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494900213	1624494901162	947	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494900345	1624494901289	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494900345	1624494901289	944	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494901631	1624494901906	OK	 
GROUP	StarAPI,GetStarNote	1624494901631	1624494901907	275	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494901602	1624494902057	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494901601	1624494902057	455	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494901580	1624494902336	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494901580	1624494902336	756	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494901644	1624494902340	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494901644	1624494902341	696	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494902151	1624494903083	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494902150	1624494903084	932	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494902218	1624494903162	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494902218	1624494903162	944	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494902899	1624494903184	OK	 
GROUP	StarAPI,GetStarNote	1624494902898	1624494903184	285	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494902349	1624494903296	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494902349	1624494903297	947	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494902325	1624494903355	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494902324	1624494903356	1030	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494902072	1624494903373	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494902072	1624494903374	1301	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494903435	1624494903711	OK	 
GROUP	StarAPI,ChatTranscript	1624494903435	1624494903711	276	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494903462	1624494904179	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494903462	1624494904180	717	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494903621	1624494904206	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494903621	1624494904206	585	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494903539	1624494904381	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494903539	1624494904384	842	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494904463	1624494904590	OK	 
GROUP	StarAPI,ChatTranscript	1624494904463	1624494904591	127	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494904659	1624494904735	OK	 
GROUP	StarAPI,ChatTranscript	1624494904659	1624494904736	76	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494904225	1624494904770	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494904225	1624494904771	545	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494905143	1624494905226	OK	 
GROUP	StarAPI,ChatTranscript	1624494905142	1624494905227	83	OK
GROUP	StarAPI	1624494894491	1624494905284	2046	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494905284	1624494905351	OK	 
GROUP	StarAPI,LOGIN	1624494905284	1624494905351	67	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494905397	1624494905472	OK	 
GROUP	StarAPI,ChatTranscript	1624494905397	1624494905473	75	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494905094	1624494905528	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494905093	1624494905528	434	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494904899	1624494905577	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494904898	1624494905577	678	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494905461	1624494905820	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494905460	1624494905820	359	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494905572	1624494906254	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494905572	1624494906255	682	OK
GROUP	StarAPI	1624494894694	1624494906406	2623	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494906407	1624494906501	OK	 
GROUP	StarAPI,LOGIN	1624494906407	1624494906501	94	OK
GROUP	StarAPI	1624494895064	1624494906607	2541	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494906608	1624494906672	OK	 
GROUP	StarAPI,LOGIN	1624494906608	1624494906672	64	OK
GROUP	StarAPI	1624494894810	1624494906690	2750	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494906691	1624494906754	OK	 
GROUP	StarAPI,LOGIN	1624494906690	1624494906754	63	OK
GROUP	StarAPI	1624494895682	1624494907083	2334	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494907083	1624494907146	OK	 
GROUP	StarAPI,LOGIN	1624494907083	1624494907146	63	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494907115	1624494907325	OK	 
GROUP	StarAPI,ChatTranscript	1624494907114	1624494907326	210	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494907277	1624494907351	OK	 
GROUP	StarAPI,ChatTranscript	1624494907276	1624494907351	74	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494906354	1624494907358	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494906354	1624494907359	1004	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494906682	1624494907402	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494906681	1624494907403	720	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494906836	1624494907414	OK	 
GROUP	StarAPI,GetStarNote	1624494906836	1624494907414	578	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494907543	1624494907708	OK	 
GROUP	StarAPI,GetStarNote	1624494907543	1624494907708	165	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494908213	1624494908389	OK	 
GROUP	StarAPI,GetStarNote	1624494908213	1624494908389	176	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494908215	1624494908593	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494908215	1624494908593	378	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494908504	1624494908646	OK	 
GROUP	StarAPI,GetStarNote	1624494908503	1624494908647	142	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494908599	1624494908738	OK	 
GROUP	StarAPI,GetStarNote	1624494908598	1624494908739	139	OK
GROUP	StarAPI	1624494898541	1624494908850	2296	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494908520	1624494908889	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494908520	1624494908890	369	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494908851	1624494908913	OK	 
GROUP	StarAPI,LOGIN	1624494908850	1624494908913	62	OK
GROUP	StarAPI	1624494897736	1624494909162	2715	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494909130	1624494909208	OK	 
GROUP	StarAPI,ChatTranscript	1624494909130	1624494909208	78	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494909163	1624494909224	OK	 
GROUP	StarAPI,LOGIN	1624494909162	1624494909225	61	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494909066	1624494909450	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494909065	1624494909450	384	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494909178	1624494909546	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494909178	1624494909547	368	OK
GROUP	StarAPI	1624494898667	1624494910276	2788	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494909756	1624494910287	OK	 
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494909758	1624494910287	OK	 
GROUP	StarAPI,ChatTranscript	1624494909757	1624494910288	529	OK
GROUP	StarAPI,GetEpisodeOfCare	1624494909755	1624494910288	531	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494910277	1624494910344	OK	 
GROUP	StarAPI,LOGIN	1624494910277	1624494910344	67	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494909818	1624494910414	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494909818	1624494910414	596	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494910450	1624494910846	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494910450	1624494910847	396	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494909968	1624494910882	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494909967	1624494910883	914	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494910856	1624494910933	OK	 
GROUP	StarAPI,ChatTranscript	1624494910856	1624494910933	77	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494910897	1624494911036	OK	 
GROUP	StarAPI,GetStarNote	1624494910896	1624494911037	139	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494910981	1624494911182	OK	 
GROUP	StarAPI,GetStarNote	1624494910981	1624494911183	201	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494910911	1624494911641	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494910911	1624494911642	730	OK
GROUP	StarAPI	1624494899898	1624494912147	2643	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494911446	1624494912185	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494911445	1624494912185	739	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494911648	1624494912572	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494911647	1624494912572	924	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494911971	1624494912617	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494911971	1624494912617	646	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494912148	1624494912698	OK	 
GROUP	StarAPI,LOGIN	1624494912147	1624494912698	550	OK
GROUP	StarAPI	1624494901088	1624494912777	2345	OK
REQUEST	StarAPI,LOGIN	LOGIN	1624494912778	1624494913036	OK	 
GROUP	StarAPI,LOGIN	1624494912777	1624494913036	258	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494912479	1624494913093	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494912479	1624494913093	614	OK
REQUEST	StarAPI,GetEpisodeOfCare	GetEpisodeOfCare	1624494912612	1624494913196	OK	 
GROUP	StarAPI,GetEpisodeOfCare	1624494912612	1624494913196	584	OK
REQUEST	StarAPI,GetStarUIMemberList	GetStarUIMemberList	1624494912286	1624494913350	OK	 
GROUP	StarAPI,GetStarUIMemberList	1624494912286	1624494913350	1064	OK
REQUEST	StarAPI,GetStarUIMemberDetail	GetStarUIMemberDetail	1624494913075	1624494913456	OK	 
GROUP	StarAPI,GetStarUIMemberDetail	1624494913074	1624494913456	381	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494912264	1624494914122	OK	 
GROUP	StarAPI,GetStarNote	1624494912263	1624494914122	1858	OK
REQUEST	StarAPI,ChatTranscript	ChatTranscript	1624494914064	1624494914135	OK	 
GROUP	StarAPI,ChatTranscript	1624494914063	1624494914135	71	OK
REQUEST	StarAPI,GetStarNote	GetStarNote	1624494913969	1624494914157	OK	 
