RUN	Optum.Framework.OptumSim	optumsim	1626707680166	Optum.Framework.OptumSim-SIMULATION_1_10:SIMULATION_2_0:SIMULATION_3_0:Iterations_100	3.5.1
USER	Users_1	START	1626707681671
REQUEST	,Login		1626707681689	1626707681995	OK	 
REQUEST	,Login	runtime-es2015.a02b527030695c21acab.js	1626707682048	1626707682408	OK	 
REQUEST	,Login	icon?family=Material+Icons	1626707682051	1626707682414	OK	 
REQUEST	,Login	runtime-es5.a02b527030695c21acab.js	1626707682049	1626707682425	OK	 
REQUEST	,Login	styles-es2015.8dcb7b1cdd5d944ad068.js	1626707682050	1626707682481	OK	 
REQUEST	,Login	favicon.ico	1626707682047	1626707682516	OK	 
REQUEST	,Login	styles-es5.8dcb7b1cdd5d944ad068.js	1626707682410	1626707682606	OK	 
REQUEST	,Login	polyfills-es2015.08b3d487343e8bcb5f4b.js	1626707682049	1626707682668	OK	 
REQUEST	,Login	polyfills-es5.7951a9b6d5d3faf73072.js	1626707682049	1626707682671	OK	 
REQUEST	,Login	main-es5.8a12e6f1e5b08471ce36.js	1626707682485	1626707683339	OK	 
REQUEST	,Login	main-es2015.8a12e6f1e5b08471ce36.js	1626707682426	1626707683993	OK	 
REQUEST	,Login		1626707684003	1626707684070	OK	 
REQUEST	,Login		1626707684073	1626707684139	OK	 
REQUEST	,Login		1626707684142	1626707684793	OK	 
GROUP	,Login	1626707681675	1626707684794	3049	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626707684797	1626707684982	OK	 
GROUP	,SearchByActiveMember	1626707684796	1626707684983	185	OK
REQUEST	,SearchName_douglas	Search_1	1626707686684	1626707686878	OK	 
REQUEST	,SearchName_douglas	Search_3330526	1626707686882	1626707687116	OK	 
GROUP	,SearchName_douglas	1626707686682	1626707687117	428	OK
REQUEST	,S_3330526	Select_douglas	1626707688366	1626707688653	OK	 
REQUEST	,S_3330526		1626707688654	1626707689604	OK	 
REQUEST	,S_3330526	MemberId:3330526	1626707689606	1626707689912	OK	 
GROUP	,S_3330526	1626707688364	1626707689913	1543	OK
REQUEST	,DrillDown_douglas	67672	1626707691764	1626707691938	OK	 
GROUP	,DrillDown_douglas	1626707691762	1626707691939	174	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626707693111	1626707693280	OK	 
GROUP	,SearchByActiveMember	1626707693110	1626707693281	169	OK
USER	Users_1	START	1626707693662
REQUEST	,Login		1626707693663	1626707693975	OK	 
REQUEST	,Login	icon?family=Material+Icons	1626707693978	1626707694247	OK	 
REQUEST	,Login	runtime-es2015.a02b527030695c21acab.js	1626707693977	1626707694256	OK	 
REQUEST	,Login	runtime-es5.a02b527030695c21acab.js	1626707693977	1626707694259	OK	 
REQUEST	,Login	favicon.ico	1626707693976	1626707694423	OK	 
REQUEST	,Login	polyfills-es5.7951a9b6d5d3faf73072.js	1626707693977	1626707694445	OK	 
REQUEST	,Login	styles-es2015.8dcb7b1cdd5d944ad068.js	1626707693978	1626707694473	OK	 
REQUEST	,Login	styles-es5.8dcb7b1cdd5d944ad068.js	1626707694257	1626707694574	OK	 
REQUEST	,Login	polyfills-es2015.08b3d487343e8bcb5f4b.js	1626707693977	1626707694609	OK	 
REQUEST	,Login	main-es2015.8a12e6f1e5b08471ce36.js	1626707694260	1626707695306	OK	 
REQUEST	,SearchName_thomas	Search_1	1626707695274	1626707695454	OK	 
REQUEST	,SearchName_thomas	Search_2003326739	1626707695456	1626707695624	OK	 
GROUP	,SearchName_thomas	1626707695274	1626707695625	348	OK
REQUEST	,Login	main-es5.8a12e6f1e5b08471ce36.js	1626707694424	1626707695749	OK	 
REQUEST	,Login		1626707695760	1626707695825	OK	 
REQUEST	,Login		1626707695827	1626707695891	OK	 
REQUEST	,Login		1626707695892	1626707696362	OK	 
GROUP	,Login	1626707693663	1626707696363	2695	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626707696364	1626707696481	OK	 
GROUP	,SearchByActiveMember	1626707696364	1626707696482	117	OK
REQUEST	,S_2003326739	Select_thomas	1626707696921	1626707697063	OK	 
REQUEST	,SearchName_smith	Search_1	1626707697960	1626707698200	OK	 
REQUEST	,SearchName_smith	Search_803323206	1626707698201	1626707698620	OK	 
GROUP	,SearchName_smith	1626707697959	1626707698621	659	OK
REQUEST	,S_2003326739		1626707697064	1626707700663	OK	 
REQUEST	,S_803323206	Select_smith	1626707700234	1626707700664	OK	 
REQUEST	,S_2003326739	MemberId:2003326739	1626707700665	1626707700970	OK	 
GROUP	,S_2003326739	1626707696920	1626707700971	4046	OK
REQUEST	,S_803323206		1626707700665	1626707701587	OK	 
REQUEST	,S_803323206	MemberId:803323206	1626707701588	1626707702374	OK	 
GROUP	,S_803323206	1626707700234	1626707702374	2138	OK
REQUEST	,DrillDown_smith	70173	1626707703672	1626707703809	OK	 
GROUP	,DrillDown_smith	1626707703671	1626707703809	137	OK
REQUEST	,DrillDown_thomas	69195	1626707702927	1626707703833	OK	 
GROUP	,DrillDown_thomas	1626707702926	1626707703833	906	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626707705138	1626707705307	OK	 
GROUP	,SearchByActiveMember	1626707705137	1626707705308	169	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626707705267	1626707705433	OK	 
GROUP	,SearchByActiveMember	1626707705266	1626707705434	166	OK
USER	Users_1	START	1626707705665
REQUEST	,SearchName_baker	Search_1	1626707706700	1626707706906	OK	 
REQUEST	,Login		1626707705666	1626707706992	OK	 
REQUEST	,SearchName_baker	Search_1203330606	1626707706907	1626707707258	OK	 
GROUP	,SearchName_baker	1626707706700	1626707707261	557	OK
REQUEST	,Login	icon?family=Material+Icons	1626707706996	1626707707262	OK	 
REQUEST	,Login	runtime-es5.a02b527030695c21acab.js	1626707706995	1626707707266	OK	 
REQUEST	,Login	runtime-es2015.a02b527030695c21acab.js	1626707706995	1626707707272	OK	 
REQUEST	,Login	favicon.ico	1626707706994	1626707707277	OK	 
REQUEST	,SearchName_roger	Search_1	1626707707146	1626707707322	OK	 
REQUEST	,Login	styles-es2015.8dcb7b1cdd5d944ad068.js	1626707706995	1626707707367	OK	 
REQUEST	,Login	styles-es5.8dcb7b1cdd5d944ad068.js	1626707707267	1626707707427	OK	 
REQUEST	,Login	polyfills-es2015.08b3d487343e8bcb5f4b.js	1626707706995	1626707707437	OK	 
REQUEST	,Login	polyfills-es5.7951a9b6d5d3faf73072.js	1626707706995	1626707707587	OK	 
REQUEST	,SearchName_roger	Search_3328306	1626707707324	1626707707695	OK	 
GROUP	,SearchName_roger	1626707707145	1626707707696	547	OK
REQUEST	,Login	main-es5.8a12e6f1e5b08471ce36.js	1626707707277	1626707708041	OK	 
REQUEST	,Login	main-es2015.8a12e6f1e5b08471ce36.js	1626707707273	1626707708291	OK	 
REQUEST	,Login		1626707708300	1626707708365	OK	 
REQUEST	,Login		1626707708367	1626707708432	OK	 
REQUEST	,S_1203330606	Select_baker	1626707708334	1626707708441	OK	 
REQUEST	,Login		1626707708434	1626707708749	OK	 
GROUP	,Login	1626707705665	1626707708750	3078	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626707708750	1626707708909	OK	 
GROUP	,SearchByActiveMember	1626707708750	1626707708909	159	OK
REQUEST	,S_3328306	Select_roger	1626707709610	1626707709701	OK	 
REQUEST	,S_3328306		1626707709702	1626707711621	OK	 
REQUEST	,S_1203330606		1626707708442	1626707711926	OK	 
REQUEST	,SearchName_douglas	Search_1	1626707710294	1626707711926	OK	 
REQUEST	,S_3328306	MemberId:3328306	1626707711622	1626707711927	OK	 
GROUP	,S_3328306	1626707709609	1626707711927	2315	OK
REQUEST	,SearchName_douglas	Search_3330526	1626707711927	1626707712235	OK	 
REQUEST	,S_1203330606	MemberId:1203330606	1626707711927	1626707712235	OK	 
GROUP	,S_1203330606	1626707708333	1626707712236	3899	OK
GROUP	,SearchName_douglas	1626707710293	1626707712236	1940	OK
REQUEST	,S_3330526	Select_douglas	1626707713537	1626707713621	OK	 
REQUEST	,DrillDown_roger	70075	1626707713197	1626707714044	OK	 
GROUP	,DrillDown_roger	1626707713197	1626707714045	847	OK
REQUEST	,S_3330526		1626707713622	1626707714201	OK	 
REQUEST	,DrillDown_baker	68633	1626707713841	1626707714254	OK	 
GROUP	,DrillDown_baker	1626707713840	1626707714255	413	OK
REQUEST	,S_3330526	MemberId:3330526	1626707714202	1626707714587	OK	 
GROUP	,S_3330526	1626707713537	1626707714588	1048	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626707715505	1626707716144	OK	 
GROUP	,SearchByActiveMember	1626707715504	1626707716144	639	OK
REQUEST	,SearchByActiveMember	Select_SearchByActiveMember	1626707716126	1626707716262	OK	 
GROUP	,SearchByActiveMember	1626707716126	1626707716262	136	OK
REQUEST	,DrillDown_douglas	67672	1626707716188	1626707716329	OK	 
GROUP	,DrillDown_douglas	1626707716187	1626707716329	141	OK
REQUEST	,SearchName_thomas	Search_1	1626707717319	1626707717562	OK	 
USER	
